YTID,start_seconds,end_seconds,positive_labels,youtube_url
7lI4Z6_twLg,50.000,60.000,"/m/0463cq4,/m/09x0r",https://www.youtube.com/watch?v=7lI4Z6_twLg
7lV4IvuW2lk,410.000,420.000,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",https://www.youtube.com/watch?v=7lV4IvuW2lk
7lewRHqq7zI,30.000,40.000,"/m/04rlf,/m/04rzd",https://www.youtube.com/watch?v=7lewRHqq7zI
7lyqru6t1SQ,280.000,290.000,"/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j,/t/dd00128",https://www.youtube.com/watch?v=7lyqru6t1SQ
7m3weCN5JGQ,150.000,160.000,"/m/0326g,/m/04rlf",https://www.youtube.com/watch?v=7m3weCN5JGQ
7m6w6NH5RaY,30.000,40.000,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=7m6w6NH5RaY
7mDuM87ihdc,520.000,530.000,"/m/07phxs1,/m/07rv4dm",https://www.youtube.com/watch?v=7mDuM87ihdc
7mGVgQhMQCE,30.000,40.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=7mGVgQhMQCE
7mp2S19k7as,40.000,50.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=7mp2S19k7as
7mqAY2N9d5o,30.000,40.000,"/m/07pb8fc,/t/dd00067",https://www.youtube.com/watch?v=7mqAY2N9d5o
7nrOZXbpXBo,110.000,120.000,"/m/03q5t,/m/05148p4",https://www.youtube.com/watch?v=7nrOZXbpXBo
7oGd1ucd8r0,10.000,20.000,"/m/05zppz,/m/07qb_dv,/m/09x0r",https://www.youtube.com/watch?v=7oGd1ucd8r0
7oK4d4SdSa8,50.000,60.000,"/m/04rmv,/m/0jbk",https://www.youtube.com/watch?v=7oK4d4SdSa8
7oX8vXI8oW8,140.000,150.000,"/m/04rlf,/t/dd00036",https://www.youtube.com/watch?v=7oX8vXI8oW8
7o_n7rdj8Vs,0.000,10.000,/m/07qqyl4,https://www.youtube.com/watch?v=7o_n7rdj8Vs
7oa5-ALkGY4,60.000,70.000,/m/04gxbd,https://www.youtube.com/watch?v=7oa5-ALkGY4
7od0uOQyncc,320.000,330.000,"/m/023vsd,/m/07pdjhy",https://www.youtube.com/watch?v=7od0uOQyncc
7oekZP4wr2Y,320.000,330.000,/m/07qfgpx,https://www.youtube.com/watch?v=7oekZP4wr2Y
7ofma5684ds,230.000,240.000,/m/06bxc,https://www.youtube.com/watch?v=7ofma5684ds
7ogsOyfHZks,100.000,110.000,/m/02x984l,https://www.youtube.com/watch?v=7ogsOyfHZks
7oxagz-I-ag,140.000,150.000,/m/03wvsk,https://www.youtube.com/watch?v=7oxagz-I-ag
7oyIFjYsk7U,80.000,90.000,/m/01x3z,https://www.youtube.com/watch?v=7oyIFjYsk7U
7p4-mAqt6NI,80.000,90.000,"/m/0cj0r,/m/0ytgt",https://www.youtube.com/watch?v=7p4-mAqt6NI
7pNq-KYg8QE,30.000,40.000,"/m/04rlf,/m/0m0jc",https://www.youtube.com/watch?v=7pNq-KYg8QE
7pYavsK9sPg,140.000,150.000,"/m/0164x2,/m/04rlf",https://www.youtube.com/watch?v=7pYavsK9sPg
7pbZPYKcXb8,30.000,40.000,/m/01j4z9,https://www.youtube.com/watch?v=7pbZPYKcXb8
7pm92HDP1aI,30.000,40.000,/m/02fxyj,https://www.youtube.com/watch?v=7pm92HDP1aI
7pnH_TUtXeQ,70.000,80.000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c",https://www.youtube.com/watch?v=7pnH_TUtXeQ
7pzUYFtzVjs,30.000,40.000,/m/0brhx,https://www.youtube.com/watch?v=7pzUYFtzVjs
7q-Fzq-OZNk,520.000,530.000,/m/0j6m2,https://www.youtube.com/watch?v=7q-Fzq-OZNk
7q65Wybimvs,30.000,40.000,"/m/01z5f,/m/04rlf,/m/07qf0zm,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=7q65Wybimvs
7qCakj3VLW4,40.000,50.000,/m/0d31p,https://www.youtube.com/watch?v=7qCakj3VLW4
7qWP4ShZNyU,130.000,140.000,"/m/07phxs1,/m/07rv4dm",https://www.youtube.com/watch?v=7qWP4ShZNyU
7qWiBG8N10A,30.000,40.000,"/m/04rlf,/m/05zppz",https://www.youtube.com/watch?v=7qWiBG8N10A
7qaDquMlJzY,30.000,40.000,"/m/04rlf,/t/dd00031,/t/dd00034",https://www.youtube.com/watch?v=7qaDquMlJzY
7qsorQuWQAY,110.000,120.000,"/m/09x0r,/m/0lyf6",https://www.youtube.com/watch?v=7qsorQuWQAY
7rVjlroRQ64,30.000,40.000,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",https://www.youtube.com/watch?v=7rVjlroRQ64
7reY8OyYmLI,60.000,70.000,"/m/04rlf,/m/06w87",https://www.youtube.com/watch?v=7reY8OyYmLI
7rk62G1WyG8,30.000,40.000,"/m/02zsn,/m/09x0r",https://www.youtube.com/watch?v=7rk62G1WyG8
7rl2lvAiOf0,260.000,270.000,"/m/03vt0,/m/09f96,/m/0h2mp",https://www.youtube.com/watch?v=7rl2lvAiOf0
7s2u7ByFlBw,40.000,50.000,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c",https://www.youtube.com/watch?v=7s2u7ByFlBw
7sDj5urnUoI,60.000,70.000,/m/07sq110,https://www.youtube.com/watch?v=7sDj5urnUoI
7sEqD9pB1nI,70.000,80.000,"/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038",https://www.youtube.com/watch?v=7sEqD9pB1nI
7sLdN_5g_nk,250.000,260.000,"/m/09t49,/m/09x0r",https://www.youtube.com/watch?v=7sLdN_5g_nk
7sOscRwq_98,390.000,400.000,/m/01z7dr,https://www.youtube.com/watch?v=7sOscRwq_98
7sSDrDQ0VEU,540.000,550.000,"/m/01glhc,/m/02sgy,/m/04rlf",https://www.youtube.com/watch?v=7sSDrDQ0VEU
7sU0jAHPJG0,18.000,28.000,"/m/032s66,/m/073cg4",https://www.youtube.com/watch?v=7sU0jAHPJG0
7t7RfDh-YKA,20.000,30.000,"/m/01z5f,/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=7t7RfDh-YKA
7tFWFDnAq98,30.000,40.000,/m/06hps,https://www.youtube.com/watch?v=7tFWFDnAq98
7tXt-i8NpOI,10.000,20.000,"/m/01j3sz,/m/02yds9,/m/09x0r",https://www.youtube.com/watch?v=7tXt-i8NpOI
7u26P6nRHDs,22.000,32.000,"/m/04rlf,/m/07qcpgn",https://www.youtube.com/watch?v=7u26P6nRHDs
7uKkUTml-DA,260.000,270.000,"/m/015lz1,/m/015vgc,/m/01p970,/m/04rlf,/m/0ggq0m",https://www.youtube.com/watch?v=7uKkUTml-DA
7udNv6dZTnk,50.000,60.000,"/m/0130jx,/m/07r5v4s",https://www.youtube.com/watch?v=7udNv6dZTnk
7ukuYcZrwX0,30.000,40.000,"/m/07pl1bw,/m/083vt",https://www.youtube.com/watch?v=7ukuYcZrwX0
7v4HKB17S5U,70.000,80.000,"/m/09x0r,/t/dd00013",https://www.youtube.com/watch?v=7v4HKB17S5U
7v51jrS0aWw,80.000,90.000,/m/07q6cd_,https://www.youtube.com/watch?v=7v51jrS0aWw
7v6CK53SyKQ,30.000,40.000,/m/07s34ls,https://www.youtube.com/watch?v=7v6CK53SyKQ
7vC1iriZlX8,180.000,190.000,/m/0l14t7,https://www.youtube.com/watch?v=7vC1iriZlX8
7vJRrYCozGk,10.000,20.000,/m/07szfh9,https://www.youtube.com/watch?v=7vJRrYCozGk
7vLJWEBWbYg,340.000,350.000,/m/07p7b8y,https://www.youtube.com/watch?v=7vLJWEBWbYg
7vVUuo4k2X8,20.000,30.000,"/m/015p6,/m/04rlf,/m/04s8yn,/m/07s02z0,/m/09x0r",https://www.youtube.com/watch?v=7vVUuo4k2X8
7vfBeFxBegs,180.000,190.000,"/m/04rlf,/m/06w87",https://www.youtube.com/watch?v=7vfBeFxBegs
7vp4IKHCjJM,440.000,450.000,"/m/019jd,/m/056ks2",https://www.youtube.com/watch?v=7vp4IKHCjJM
7vsJm1Yw0Gc,30.000,40.000,/t/dd00134,https://www.youtube.com/watch?v=7vsJm1Yw0Gc
7wIOLRmm-kg,240.000,250.000,"/m/07r5v4s,/t/dd00128",https://www.youtube.com/watch?v=7wIOLRmm-kg
7wJc_LpV8E4,30.000,40.000,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/09x0r,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=7wJc_LpV8E4
7wXfKPtFNpE,30.000,40.000,/m/0c2wf,https://www.youtube.com/watch?v=7wXfKPtFNpE
7wfM1zUa_zo,30.000,40.000,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=7wfM1zUa_zo
7wiPgXr8zyI,30.000,40.000,"/m/04rlf,/m/05rwpb,/m/06j64v,/m/0l14gg,/t/dd00034",https://www.youtube.com/watch?v=7wiPgXr8zyI
7x2WAveirQg,260.000,270.000,"/m/04rlf,/m/0fd3y",https://www.youtube.com/watch?v=7x2WAveirQg
7xBvpl8hYQE,20.000,30.000,"/m/02cjck,/m/03r5q_,/m/04rlf",https://www.youtube.com/watch?v=7xBvpl8hYQE
7xD_Ib3VS_w,30.000,40.000,"/m/018vs,/m/01jnbd,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y",https://www.youtube.com/watch?v=7xD_Ib3VS_w
7xwp-c2wefM,30.000,40.000,"/m/07yv9,/m/09x0r,/t/dd00066",https://www.youtube.com/watch?v=7xwp-c2wefM
7y3sSyCrWhk,90.000,100.000,"/m/024dl,/m/09x0r",https://www.youtube.com/watch?v=7y3sSyCrWhk
7y6SMvFdov8,0.000,10.000,"/m/0261r1,/m/09x0r",https://www.youtube.com/watch?v=7y6SMvFdov8
7yJuOYBffGY,30.000,40.000,/m/05lls,https://www.youtube.com/watch?v=7yJuOYBffGY
7yayzo0VX6E,30.000,40.000,"/m/0155w,/m/04rlf",https://www.youtube.com/watch?v=7yayzo0VX6E
7ym-LzgwSPE,20.000,30.000,"/m/01v1d8,/m/02lkt,/m/04rlf,/m/0m0jc",https://www.youtube.com/watch?v=7ym-LzgwSPE
7yp-lTkiEsw,30.000,40.000,/m/0j6m2,https://www.youtube.com/watch?v=7yp-lTkiEsw
7z2HQGq_eKE,9.000,19.000,/m/07q0yl5,https://www.youtube.com/watch?v=7z2HQGq_eKE
7zP5kNyDn88,30.000,40.000,"/m/02p0sh1,/m/03_d0,/m/04rlf",https://www.youtube.com/watch?v=7zP5kNyDn88
7zoE-WJ0L2A,30.000,40.000,"/m/09t49,/m/09x0r",https://www.youtube.com/watch?v=7zoE-WJ0L2A
7zwLdPRDU94,590.000,600.000,"/m/028v0c,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=7zwLdPRDU94
8-Qtd6RhfVA,60.000,70.000,/m/0brhx,https://www.youtube.com/watch?v=8-Qtd6RhfVA
8-ZNPMhOZYY,30.000,40.000,"/m/04rlf,/m/0b9m1",https://www.youtube.com/watch?v=8-ZNPMhOZYY
8018a8EPQ3s,110.000,120.000,"/m/02p3nc,/m/09x0r",https://www.youtube.com/watch?v=8018a8EPQ3s
807jCaxmAOI,20.000,30.000,/m/05lls,https://www.youtube.com/watch?v=807jCaxmAOI
80B6M7EuV0w,350.000,360.000,/m/07plz5l,https://www.youtube.com/watch?v=80B6M7EuV0w
80C4GZenjZY,30.000,40.000,"/m/04rlf,/m/0790c",https://www.youtube.com/watch?v=80C4GZenjZY
80OdB3qQyLU,0.000,10.000,/m/04rzd,https://www.youtube.com/watch?v=80OdB3qQyLU
80bmu3Q8LVk,540.000,550.000,"/m/02p3nc,/m/09x0r",https://www.youtube.com/watch?v=80bmu3Q8LVk
80samHs909Y,10.000,20.000,"/m/01j3sz,/m/07p6fty,/m/09x0r",https://www.youtube.com/watch?v=80samHs909Y
81-uERZml1w,10.000,20.000,"/m/012ndj,/m/03j1ly,/m/03kmc9",https://www.youtube.com/watch?v=81-uERZml1w
81QPmuAh1K8,50.000,60.000,"/m/07phxs1,/m/07rv4dm",https://www.youtube.com/watch?v=81QPmuAh1K8
81Vzxng5iNA,30.000,40.000,"/m/04rlf,/m/0l14gg",https://www.youtube.com/watch?v=81Vzxng5iNA
81a39gW9Tik,120.000,130.000,"/m/039jq,/m/09x0r",https://www.youtube.com/watch?v=81a39gW9Tik
81c2NPdO-xY,30.000,40.000,"/m/07pl1bw,/m/07plct2,/m/083vt",https://www.youtube.com/watch?v=81c2NPdO-xY
81m3A2ciruY,10.000,20.000,"/m/0939n_,/m/09x0r",https://www.youtube.com/watch?v=81m3A2ciruY
81vJ4-5ToUg,30.000,40.000,"/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00130",https://www.youtube.com/watch?v=81vJ4-5ToUg
81xMhkd8lCI,40.000,50.000,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",https://www.youtube.com/watch?v=81xMhkd8lCI
827m22F9UOo,120.000,130.000,"/m/07ppn3j,/t/dd00125",https://www.youtube.com/watch?v=827m22F9UOo
82BF5IrC07w,30.000,40.000,"/m/07pl1bw,/m/083vt",https://www.youtube.com/watch?v=82BF5IrC07w
82BJ6Fe3ZTo,260.000,270.000,"/m/04rlf,/m/07gxw,/m/07lnk",https://www.youtube.com/watch?v=82BJ6Fe3ZTo
82C3NRXggGk,30.000,40.000,"/m/068hy,/m/07r_k2n,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=82C3NRXggGk
82CcPYM4dk4,30.000,40.000,"/m/04rlf,/m/07pkxdp",https://www.youtube.com/watch?v=82CcPYM4dk4
82EHZ4_pTps,30.000,40.000,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=82EHZ4_pTps
83IJft_3Z4E,6.000,16.000,/m/07p_0gm,https://www.youtube.com/watch?v=83IJft_3Z4E
83W_DUSS830,410.000,420.000,"/m/05rj2,/m/09x0r",https://www.youtube.com/watch?v=83W_DUSS830
83qEShAOlg8,100.000,110.000,"/m/04rlf,/m/0ln16",https://www.youtube.com/watch?v=83qEShAOlg8
83rxTYKA3Eo,10.000,20.000,"/m/015lz1,/m/0z9c",https://www.youtube.com/watch?v=83rxTYKA3Eo
83s389HHKck,30.000,40.000,"/m/04rlf,/m/07pkxdp",https://www.youtube.com/watch?v=83s389HHKck
84-xFJ-Trtg,360.000,370.000,"/m/07ptfmf,/m/0dxrf",https://www.youtube.com/watch?v=84-xFJ-Trtg
8430QfEUpWo,260.000,270.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=8430QfEUpWo
845X9JEGzsU,30.000,40.000,"/m/06h7j,/m/09x0r,/m/0jbk,/t/dd00129",https://www.youtube.com/watch?v=845X9JEGzsU
84A7-8dN0S4,30.000,40.000,"/m/07r_k2n,/m/09x0r",https://www.youtube.com/watch?v=84A7-8dN0S4
84Ib7tlLuXk,360.000,370.000,/m/01v1d8,https://www.youtube.com/watch?v=84Ib7tlLuXk
84erydZ0Nfc,0.000,10.000,/m/02g901,https://www.youtube.com/watch?v=84erydZ0Nfc
84tuGBEaAWk,20.000,30.000,/m/0hdsk,https://www.youtube.com/watch?v=84tuGBEaAWk
84ytcAkea7w,140.000,150.000,"/m/06hck5,/m/06wzb,/m/07rjwbb,/m/0l156k",https://www.youtube.com/watch?v=84ytcAkea7w
84zchlYA-8A,0.000,10.000,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t",https://www.youtube.com/watch?v=84zchlYA-8A
85AiyhcNh0M,300.000,310.000,/m/0642b4,https://www.youtube.com/watch?v=85AiyhcNh0M
85OY8T4UCkw,6.000,16.000,"/m/04rlf,/m/07qsvvw,/m/09x0r",https://www.youtube.com/watch?v=85OY8T4UCkw
85OkNNiEJ44,30.000,40.000,"/m/09x0r,/m/0fx9l",https://www.youtube.com/watch?v=85OkNNiEJ44
86FHP_bwdBM,17.000,27.000,"/m/02dgv,/m/07rjzl8",https://www.youtube.com/watch?v=86FHP_bwdBM
86L-FBhorhA,30.000,40.000,/m/07qsvvw,https://www.youtube.com/watch?v=86L-FBhorhA
86YDiQjYU1U,40.000,50.000,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql",https://www.youtube.com/watch?v=86YDiQjYU1U
86ocByf5Kao,0.000,10.000,/m/05rj2,https://www.youtube.com/watch?v=86ocByf5Kao
87-FmjxcFMs,80.000,90.000,"/m/04rlf,/m/07p7b8y,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=87-FmjxcFMs
8774DAut-W4,30.000,40.000,"/m/04rlf,/m/07xzm",https://www.youtube.com/watch?v=8774DAut-W4
87IhSY4r2DY,0.000,10.000,"/m/07s12q4,/m/0c1dj",https://www.youtube.com/watch?v=87IhSY4r2DY
87bG7NseLlU,110.000,120.000,"/m/07ptzwd,/m/0838f",https://www.youtube.com/watch?v=87bG7NseLlU
88GG7R6-f9Q,130.000,140.000,/m/0dl83,https://www.youtube.com/watch?v=88GG7R6-f9Q
88GlJOx-Lns,140.000,150.000,"/m/015lz1,/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00127",https://www.youtube.com/watch?v=88GlJOx-Lns
88N7BJ1IHkE,280.000,290.000,"/m/06_y0by,/m/09x0r",https://www.youtube.com/watch?v=88N7BJ1IHkE
88nxoLgi1sE,30.000,40.000,"/m/02x984l,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00128",https://www.youtube.com/watch?v=88nxoLgi1sE
89AAdV4lkag,70.000,80.000,"/m/01rd7k,/m/025rv6n,/m/07svc2k",https://www.youtube.com/watch?v=89AAdV4lkag
89DYioGt-QU,29.000,39.000,"/m/04rlf,/t/dd00034",https://www.youtube.com/watch?v=89DYioGt-QU
89LhCOx_9gc,10.000,20.000,"/m/02c8p,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=89LhCOx_9gc
89QvaK9Zffc,200.000,210.000,/m/07sr1lc,https://www.youtube.com/watch?v=89QvaK9Zffc
89cgiPVJZ_4,0.000,10.000,"/m/07qyrcz,/m/09x0r",https://www.youtube.com/watch?v=89cgiPVJZ_4
89diUzrtgrw,120.000,130.000,"/m/024dl,/m/09x0r",https://www.youtube.com/watch?v=89diUzrtgrw
89eBh_Djflw,240.000,250.000,"/m/015lz1,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y,/t/dd00125",https://www.youtube.com/watch?v=89eBh_Djflw
89hj7G1AWYY,30.000,40.000,"/m/032s66,/m/04zjc",https://www.youtube.com/watch?v=89hj7G1AWYY
89jNY3OEsig,21.000,31.000,"/m/019jd,/m/02rlv9",https://www.youtube.com/watch?v=89jNY3OEsig
8AIKets-Q3Q,180.000,190.000,"/m/04rlf,/m/07qqyl4",https://www.youtube.com/watch?v=8AIKets-Q3Q
8AJGu3aOl2w,30.000,40.000,"/m/03_d0,/m/04rlf,/m/05r6t,/m/064t9,/m/0dl5d,/m/0dls3",https://www.youtube.com/watch?v=8AJGu3aOl2w
8AKl3rK3GKg,30.000,40.000,"/m/09x0r,/m/0dv3j,/t/dd00125",https://www.youtube.com/watch?v=8AKl3rK3GKg
8AUFswKGF7A,7.000,17.000,"/m/07qn4z3,/m/09x0r",https://www.youtube.com/watch?v=8AUFswKGF7A
8AekYo58E0Q,140.000,150.000,/m/0316dw,https://www.youtube.com/watch?v=8AekYo58E0Q
8ArMxIiZ5eM,30.000,40.000,"/m/02dgv,/m/09x0r",https://www.youtube.com/watch?v=8ArMxIiZ5eM
8B32v_APxZg,90.000,100.000,"/m/01hsr_,/m/09x0r",https://www.youtube.com/watch?v=8B32v_APxZg
8B3cEMueaDc,250.000,260.000,/m/02_41,https://www.youtube.com/watch?v=8B3cEMueaDc
8BDtUe8lgLE,20.000,30.000,"/m/01qbl,/m/03qtq",https://www.youtube.com/watch?v=8BDtUe8lgLE
8BWIswlMEm8,140.000,150.000,"/m/04rlf,/m/07pws3f",https://www.youtube.com/watch?v=8BWIswlMEm8
8Bcmyjk3TYk,220.000,230.000,"/m/07qwyj0,/m/0ngt1",https://www.youtube.com/watch?v=8Bcmyjk3TYk
8BnuWKVAUZI,40.000,50.000,"/m/024dl,/m/09x0r",https://www.youtube.com/watch?v=8BnuWKVAUZI
8BqAIp1Blkc,390.000,400.000,"/m/025_jnm,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=8BqAIp1Blkc
8Bu8CkR1xZY,270.000,280.000,"/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",https://www.youtube.com/watch?v=8Bu8CkR1xZY
8C2Vd4RPLDo,30.000,40.000,/m/07s02z0,https://www.youtube.com/watch?v=8C2Vd4RPLDo
8CCSPJ2PMuE,0.000,10.000,"/m/04rlf,/m/07xzm",https://www.youtube.com/watch?v=8CCSPJ2PMuE
8CHNVBfzZhQ,240.000,250.000,"/m/07qc9xj,/m/09x0r",https://www.youtube.com/watch?v=8CHNVBfzZhQ
8CSEdu59kss,180.000,190.000,"/m/0145m,/m/04rlf",https://www.youtube.com/watch?v=8CSEdu59kss
8CW9y10BOwQ,30.000,40.000,/m/07pczhz,https://www.youtube.com/watch?v=8CW9y10BOwQ
8CtGons_X48,30.000,40.000,"/m/03m9d0z,/m/06mb1,/t/dd00038,/t/dd00092",https://www.youtube.com/watch?v=8CtGons_X48
8D4L97zM7x4,60.000,70.000,"/m/032s66,/m/04zjc",https://www.youtube.com/watch?v=8D4L97zM7x4
8DNABRM6e_8,0.000,10.000,"/m/09x0r,/m/0k65p,/m/0ytgt",https://www.youtube.com/watch?v=8DNABRM6e_8
8DQbnR7hwpc,30.000,40.000,"/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3",https://www.youtube.com/watch?v=8DQbnR7hwpc
8DTKCAv9ods,280.000,290.000,"/m/085jw,/m/0l14l2",https://www.youtube.com/watch?v=8DTKCAv9ods
8DU-J83TMfA,30.000,40.000,/m/02g901,https://www.youtube.com/watch?v=8DU-J83TMfA
8DaEd5KbnnA,80.000,90.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq",https://www.youtube.com/watch?v=8DaEd5KbnnA
8Dal8T4gb60,60.000,70.000,"/m/07p7b8y,/m/0838f",https://www.youtube.com/watch?v=8Dal8T4gb60
8DvUWo9Zxzk,160.000,170.000,"/m/0199g,/m/03vt0,/m/07yv9,/t/dd00129",https://www.youtube.com/watch?v=8DvUWo9Zxzk
8EIs_fAUoYQ,20.000,30.000,/m/0dl83,https://www.youtube.com/watch?v=8EIs_fAUoYQ
8ETP3TkyWBo,30.000,40.000,"/m/04rlf,/t/dd00032",https://www.youtube.com/watch?v=8ETP3TkyWBo
8Es9SUECPlc,30.000,40.000,"/m/03vt0,/m/09f96,/m/0h2mp",https://www.youtube.com/watch?v=8Es9SUECPlc
8Euw-N5tvPc,11.000,21.000,/m/07sx8x_,https://www.youtube.com/watch?v=8Euw-N5tvPc
8EzO28bSdw0,20.000,30.000,/m/01yg9g,https://www.youtube.com/watch?v=8EzO28bSdw0
8FP6CNmaGgM,30.000,40.000,"/m/04rlf,/m/07qsvvw",https://www.youtube.com/watch?v=8FP6CNmaGgM
8FYoIwYkoWY,190.000,200.000,"/m/06mb1,/t/dd00038",https://www.youtube.com/watch?v=8FYoIwYkoWY
8FZb_R2UANY,90.000,100.000,"/m/04rlf,/t/dd00034",https://www.youtube.com/watch?v=8FZb_R2UANY
8Fn8eK87-Ok,30.000,40.000,"/m/024dl,/m/04rlf",https://www.youtube.com/watch?v=8Fn8eK87-Ok
8Fz3nYhATfQ,240.000,250.000,/m/02p01q,https://www.youtube.com/watch?v=8Fz3nYhATfQ
8G3BkCpyYLA,30.000,40.000,"/m/02rhddq,/m/09x0r",https://www.youtube.com/watch?v=8G3BkCpyYLA
8G7yuKhkELs,30.000,40.000,/m/02_nn,https://www.youtube.com/watch?v=8G7yuKhkELs
8GjYCzblAWs,220.000,230.000,"/m/01v_m0,/m/0hdsk",https://www.youtube.com/watch?v=8GjYCzblAWs
8GlYa7-jfR0,160.000,170.000,"/m/01c194,/m/04rlf",https://www.youtube.com/watch?v=8GlYa7-jfR0
8HA3zVZ_g4Y,120.000,130.000,"/m/06_fw,/m/09x0r",https://www.youtube.com/watch?v=8HA3zVZ_g4Y
8HHrlxQuZKE,60.000,70.000,/m/0gywn,https://www.youtube.com/watch?v=8HHrlxQuZKE
8HQE8pC-OjU,9.000,19.000,"/m/07st88b,/m/09ld4",https://www.youtube.com/watch?v=8HQE8pC-OjU
8HXqsTTG2AA,30.000,40.000,/m/025_jnm,https://www.youtube.com/watch?v=8HXqsTTG2AA
8HZgfbmKhfE,70.000,80.000,"/m/03cl9h,/m/07yv9,/m/09x0r",https://www.youtube.com/watch?v=8HZgfbmKhfE
8HdKHSXAFYQ,120.000,130.000,"/m/04rlf,/m/06_fw,/m/09x0r",https://www.youtube.com/watch?v=8HdKHSXAFYQ
8HzrDOIOJI8,5.000,15.000,"/m/04rlf,/t/dd00018",https://www.youtube.com/watch?v=8HzrDOIOJI8
8Ij3MzfyBxY,1.000,11.000,"/m/07st88b,/m/09ld4",https://www.youtube.com/watch?v=8Ij3MzfyBxY
8JL_9_tooV8,30.000,40.000,"/m/04rlf,/m/07pjwq1,/m/09x0r",https://www.youtube.com/watch?v=8JL_9_tooV8
8JPg-X0BOyQ,260.000,270.000,/m/0ln16,https://www.youtube.com/watch?v=8JPg-X0BOyQ
8JWqumczZ-k,20.000,30.000,/m/0z9c,https://www.youtube.com/watch?v=8JWqumczZ-k
8JY9zII10CI,0.000,8.000,/m/0c1dj,https://www.youtube.com/watch?v=8JY9zII10CI
8JZBSKvsG1U,30.000,40.000,"/m/04rlf,/m/07pjwq1,/m/09x0r",https://www.youtube.com/watch?v=8JZBSKvsG1U
8JljQeDk8cY,300.000,310.000,/m/02_nn,https://www.youtube.com/watch?v=8JljQeDk8cY
8JmnE2C3Mqw,0.000,10.000,/m/07ppn3j,https://www.youtube.com/watch?v=8JmnE2C3Mqw
8Jxf59gaA_k,30.000,40.000,"/m/04rlf,/m/07s8j8t,/m/07sbbz2",https://www.youtube.com/watch?v=8Jxf59gaA_k
8KIoQ2HZ0Hg,10.000,20.000,"/m/02bxd,/m/04rlf",https://www.youtube.com/watch?v=8KIoQ2HZ0Hg
8KUV2TFTpGo,410.000,420.000,"/m/01lyv,/m/04rlf",https://www.youtube.com/watch?v=8KUV2TFTpGo
8KgtQHbQnDk,60.000,70.000,/m/0b9m1,https://www.youtube.com/watch?v=8KgtQHbQnDk
8KpcCG4cuow,30.000,40.000,"/m/02mk9,/m/04229,/m/0k5j",https://www.youtube.com/watch?v=8KpcCG4cuow
8L32jH61YPU,80.000,90.000,"/m/04rlf,/m/074ft,/m/0ln16,/m/0xzly",https://www.youtube.com/watch?v=8L32jH61YPU
8L4Qi6TjdiI,10.000,20.000,"/m/01hsr_,/m/07mzm6",https://www.youtube.com/watch?v=8L4Qi6TjdiI
8LCbldfHczs,320.000,330.000,"/m/01j3sz,/m/07r660_,/m/07sq110,/m/09x0r",https://www.youtube.com/watch?v=8LCbldfHczs
8LCredoNWN4,160.000,170.000,/m/0242l,https://www.youtube.com/watch?v=8LCredoNWN4
8LP3HwjDseA,0.000,10.000,/m/07rv4dm,https://www.youtube.com/watch?v=8LP3HwjDseA
